,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 1,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2,Jogo 2
10901,6824,32,CSA,Amarelo,Jonatan Gómez,29.0,Meio-campo,77,,,,,,
10902,6824,32,Vasco,Amarelo,Fredy Guarín,13.0,Meio-campo,73,,,,,,
10903,6824,32,CSA,Amarelo,Dawhan,8.0,Zagueiro,61,,,,,,
10904,6824,32,Vasco,Amarelo,Fernando Miguel Kaufmann,1.0,Goleiro,57,,,,,,
10905,6825,32,Botafogo-RJ,Amarelo,Lucas Campos,21.0,Atacante,90,,,,,,
10906,6825,32,Botafogo-RJ,Amarelo,Yuri Antonio Costa da Silva,31.0,Zagueiro,67,,,,,,
10907,6825,32,Avai,Amarelo,João Paulo,19.0,Meio-campo,90+3,,,,,,
10908,6825,32,Avai,Amarelo,Luanderson Johnala Marques da Silva,16.0,Meio-campo,38,,,,,,
10909,6825,32,Avai,Vermelho,João Paulo,19.0,Meio-campo,90+4,,,,,,
10910,6825,32,Botafogo-RJ,Amarelo,Diego Souza,7.0,Atacante,89,,,,,,
10911,6825,32,Botafogo-RJ,Amarelo,Gabriel Costa França,2.0,Zagueiro,11,,,,,,
10912,6825,32,Avai,Amarelo,Caio Paulista,70.0,Meio-campo,40,,,,,,
10913,6826,34,Flamengo,Amarelo,Gerson Santos da Silva,8.0,Meio-campo,76,,,,,,
10914,6826,34,Flamengo,Amarelo,Rafinha,13.0,Zagueiro,45,,,,,,
10915,6826,34,Flamengo,Amarelo,Gabriel Barbosa,9.0,Atacante,30,,,,,,
10916,6826,34,Vasco,Amarelo,Marrony,38.0,Atacante,64,,,,,,
10917,6826,34,Vasco,Amarelo,Rossicley Pereira da Silva,7.0,Atacante,41,,,,,,
10918,6826,34,Flamengo,Amarelo,Filipe Luís,16.0,Zagueiro,74,,,,,,
10919,6826,34,Flamengo,Amarelo,Willian Arão,5.0,Meio-campo,43,,,,,,
10920,6826,34,Vasco,Amarelo,Yago Pikachu,22.0,Zagueiro,78,,,,,,
10921,6826,34,Vasco,Amarelo,Raul,31.0,Meio-campo,60,,,,,,
10922,6826,34,Vasco,Amarelo,Richard Candido Coelho,25.0,Meio-campo,27,,,,,,
10923,6826,34,Flamengo,Amarelo,Bruno Henrique,27.0,Meio-campo,81,,,,,,
10924,6836,33,Sao Paulo,Amarelo,Vitor Bueno,12.0,Meio-campo,33,,,,,,
10925,6836,33,Sao Paulo,Amarelo,Pablo Felipe Teixeira,9.0,Atacante,85,,,,,,
10926,6836,33,Sao Paulo,Amarelo,Bruno Alves,3.0,Zagueiro,26,,,,,,
10927,6837,33,Fluminense,Amarelo,Rodrigo Junior Paula Silva,26.0,Zagueiro,70,,,,,,
10928,6837,33,Atletico-MG,Amarelo,Igor Rabello,16.0,Zagueiro,70,,,,,,
10929,6837,33,Atletico-MG,Amarelo,Réver,4.0,Zagueiro,29,,,,,,
10930,6837,33,Fluminense,Amarelo,Marcos Felipe de Freitas Monteiro,1.0,Goleiro,49,,,,,,
10931,6837,33,Atletico-MG,Amarelo,Jair Rodrigues Júnior,88.0,Meio-campo,69,,,,,,
10932,6841,33,Athletico-PR,Amarelo,Márcio Azevedo,6.0,Zagueiro,85,,,,,,
10933,6841,33,Athletico-PR,Amarelo,Thiago Heleno,44.0,Zagueiro,47,,,,,,
10934,6841,33,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,22,,,,,,
10935,6841,33,Athletico-PR,Amarelo,Robson Bambu,14.0,Zagueiro,65,,,,,,
10936,6841,33,Athletico-PR,Amarelo,Thonny Anderson,38.0,Meio-campo,39,,,,,,
10937,6838,33,Flamengo,Amarelo,Gabriel Barbosa,9.0,Atacante,74,,,,,,
10938,6838,33,Flamengo,Amarelo,Robert Piris da Motta,25.0,Meio-campo,30,,,,,,
10939,6838,33,Flamengo,Vermelho,Gabriel Barbosa,9.0,Atacante,74,,,,,,
10940,6838,33,Gremio,Amarelo,Alisson Euler de Freitas Castro,23.0,Meio-campo,79,,,,,,
10941,6838,33,Flamengo,Amarelo,Rodinei de Almeida,2.0,Zagueiro,65,,,,,,
10942,6839,33,Bahia,Amarelo,Flávio Medeiros da Silva,5.0,Meio-campo,18,,,,,,
10943,6839,33,Bahia,Amarelo,Ronaldo da Silva Souza,16.0,Meio-campo,79,,,,,,
10944,6840,33,Chapecoense,Amarelo,Bruno Pacheco,6.0,Zagueiro,14,,,,,,
10945,6840,33,Chapecoense,Amarelo,Willian José de Souza,55.0,Zagueiro,90+2,,,,,,
10946,6840,33,Ceara,Amarelo,Eduardo Brock,4.0,Zagueiro,70,,,,,,
10947,6842,33,Internacional,Amarelo,Rafael Sóbis,23.0,Atacante,65,,,,,,
10948,6842,33,Internacional,Amarelo,Heitor Rodrigues da Fonseca,31.0,Zagueiro,83,,,,,,
10949,6843,33,CSA,Amarelo,Warley,13.0,Meio-campo,31,,,,,,
10950,6844,33,Vasco,Amarelo,Raul,31.0,Meio-campo,76,,,,,,
10951,6844,33,Goias,Amarelo,Alan Ruschel,28.0,Zagueiro,54,,,,,,
10952,6844,33,Vasco,Amarelo,Danilo Barcelos,14.0,Zagueiro,18,,,,,,
10953,6844,33,Goias,Amarelo,Léo Sena,20.0,Meio-campo,5,,,,,,
10954,6845,33,Cruzeiro,Amarelo,Fred,9.0,Atacante,90+4,,,,,,
10955,6845,33,Cruzeiro,Amarelo,Thiago Neves,10.0,Meio-campo,36,,,,,,
10956,6845,33,Avai,Amarelo,Igor Fernandes da Silva Araújo,23.0,Zagueiro,70,,,,,,
10957,6845,33,Cruzeiro,Amarelo,Pedro Rocha Neves,32.0,Atacante,86,,,,,,
10958,6845,33,Avai,Amarelo,Vinícius Vasconcelos Araújo,30.0,Atacante,88,,,,,,
10959,6827,34,Santos,Amarelo,Mário Sérgio Santos Costa,11.0,Atacante,79,,,,,,
10960,6827,34,Cruzeiro,Amarelo,Róbson Michael Signorini,19.0,Meio-campo,66,,,,,,
10961,6827,34,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,48,,,,,,
10962,6827,34,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,6.0,Zagueiro,63,,,,,,
10963,6829,34,Atletico-MG,Amarelo,José Welison,14.0,Meio-campo,82,,,,,,
10964,6829,34,Athletico-PR,Amarelo,Braian Romero,17.0,Atacante,80,,,,,,
10965,6829,34,Atletico-MG,Amarelo,Geuvânio,49.0,Atacante,90+4,,,,,,
10966,6829,34,Atletico-MG,Amarelo,Rómulo Otero,80.0,Meio-campo,34,,,,,,
10967,6829,34,Athletico-PR,Amarelo,Thonny Anderson,38.0,Meio-campo,43,,,,,,
10968,6828,34,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,76,,,,,,
10969,6828,34,Gremio,Amarelo,Pepê,25.0,Atacante,86,,,,,,
10970,6828,34,Gremio,Amarelo,Matheus Henrique de Souza,14.0,Meio-campo,45,,,,,,
10971,6828,34,Palmeiras,Amarelo,Thiago dos Santos,5.0,Meio-campo,50,,,,,,
10972,6828,34,Gremio,Amarelo,Diego Tardelli,9.0,Atacante,82,,,,,,
10973,6830,34,Goias,Amarelo,Rafael Moura,9.0,Atacante,86,,,,,,
10974,6830,34,Bahia,Amarelo,Alejandro Guerra,18.0,Meio-campo,49,,,,,,
10975,6830,34,Goias,Amarelo,Michael Richard Delgado de Oliveira,11.0,Meio-campo,86,,,,,,
10976,6830,34,Bahia,Amarelo,João Pedro Maturano dos Santos,23.0,Zagueiro,37,,,,,,
10977,6831,34,Botafogo-RJ,Amarelo,João Paulo,5.0,Meio-campo,90+3,,,,,,
10978,6831,34,Botafogo-RJ,Amarelo,Gatito Fernández,1.0,Goleiro,49,,,,,,
10979,6831,34,Corinthians,Amarelo,Fagner,23.0,Zagueiro,87,,,,,,
10980,6831,34,Botafogo-RJ,Amarelo,Fernando Peixoto Costanza,13.0,Zagueiro,70,,,,,,
10981,6831,34,Botafogo-RJ,Amarelo,Diego Souza,7.0,Atacante,22,,,,,,
10982,6831,34,Corinthians,Amarelo,Clayson Henrique da Silva Vieira,25.0,Atacante,71,,,,,,
10983,6833,34,Internacional,Amarelo,Rafael Sóbis,23.0,Atacante,90+5,,,,,,
10984,6833,34,Internacional,Amarelo,Edenílson Andrade dos Santos,8.0,Meio-campo,88,,,,,,
10985,6833,34,Fortaleza,Amarelo,Gabriel Dias de Oliveira,13.0,Zagueiro,61,,,,,,
10986,6833,34,Internacional,Amarelo,Rodrigo Moledo,4.0,Zagueiro,89,,,,,,
10987,6833,34,Internacional,Amarelo,Rodrigo Lindoso,19.0,Meio-campo,75,,,,,,
10988,6833,34,Fortaleza,Amarelo,Carlos Emiliano Pereira,6.0,Zagueiro,24,,,,,,
10989,6834,34,Chapecoense,Amarelo,Douglas Silva Bacelar,23.0,Zagueiro,90,,,,,,
10990,6834,34,Avai,Vermelho,Matheus Barbosa Teixeira,8.0,Meio-campo,57,,,,,,
10991,6834,34,Chapecoense,Vermelho,Hiago,35.0,Zagueiro,51,,,,,,
10992,6832,34,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,81,,,,,,
10993,6832,34,Ceara,Amarelo,Samuel Xavier,22.0,Zagueiro,32,,,,,,
10994,6832,34,Ceara,Amarelo,Fabinho,19.0,Meio-campo,59,,,,,,
10995,6832,34,Sao Paulo,Amarelo,Juanfran,20.0,Zagueiro,87,,,,,,
10996,6835,34,CSA,Amarelo,Apodi,20.0,Meio-campo,36,,,,,,
10997,6835,34,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,16,,,,,,
10998,6835,34,CSA,Amarelo,Alan Henrique Costa,3.0,Zagueiro,72,,,,,,
10999,6835,34,Fluminense,Amarelo,Yuri Oliveira Lima,6.0,Meio-campo,37,,,,,,
11000,6846,35,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,7,,,,,,
11001,6846,35,Goias,Amarelo,Rafael Vaz,4.0,Zagueiro,78,,,,,,
11002,6846,35,Goias,Amarelo,Alan Ruschel,28.0,Zagueiro,49,,,,,,
11003,6846,35,Internacional,Amarelo,Martín Sarrafiore,29.0,Meio-campo,89,,,,,,
11004,6846,35,Goias,Amarelo,Léo Sena,20.0,Meio-campo,85,,,,,,
11005,6846,35,Goias,Amarelo,Michael Richard Delgado de Oliveira,11.0,Meio-campo,67,,,,,,
11006,6847,35,Chapecoense,Amarelo,Maurício Ramos,44.0,Zagueiro,25,,,,,,
11007,6847,35,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,9.0,Atacante,66,,,,,,
11008,6847,35,Chapecoense,Amarelo,Bruno Pacheco,6.0,Zagueiro,69,,,,,,
11009,6847,35,Botafogo-RJ,Amarelo,Rhuan,28.0,Meio-campo,82,,,,,,
11010,6847,35,Botafogo-RJ,Amarelo,Gabriel Costa França,2.0,Zagueiro,40,,,,,,
11011,6849,35,Athletico-PR,Amarelo,Guilherme Camacho,15.0,Meio-campo,79,,,,,,
11012,6849,35,Athletico-PR,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,7,,,,,,
11013,6849,35,Gremio,Amarelo,Matheus Henrique de Souza,14.0,Meio-campo,63,,,,,,
11014,6849,35,Gremio,Amarelo,Bruno Cortês,12.0,Zagueiro,51,,,,,,
11015,6849,35,Athletico-PR,Amarelo,Nikão,11.0,Meio-campo,66,,,,,,
11016,6849,35,Gremio,Amarelo,Michel Ferreira dos Santos,5.0,Meio-campo,74,,,,,,
11017,6849,35,Gremio,Vermelho,Diego Tardelli,9.0,Atacante,67,,,,,,
11018,6849,35,Gremio,Amarelo,Walter Kannemann,4.0,Zagueiro,61,,,,,,
11019,6848,35,Bahia,Amarelo,Flávio Medeiros da Silva,5.0,Meio-campo,31,,,,,,
11020,6848,35,Atletico-MG,Amarelo,Rómulo Otero,80.0,Meio-campo,69,,,,,,
11021,6851,35,Avai,Amarelo,Richard Franco,27.0,Meio-campo,76,,,,,,
11022,6850,35,Ceara,Vermelho,Samuel Xavier,22.0,Zagueiro,84,,,,,,
11023,6850,35,Flamengo,Amarelo,Victor Vinícius Coelho Santos,11.0,Atacante,57,,,,,,
11024,6850,35,Flamengo,Amarelo,Rodrigo Caio,3.0,Zagueiro,90+3,,,,,,
11025,6850,35,Ceara,Amarelo,Andrevaldo Santos,3.0,Zagueiro,45+5,,,,,,
11026,6852,35,Fluminense,Amarelo,Daniel Sampaio Simões,20.0,Meio-campo,86,,,,,,
11027,6852,35,Palmeiras,Amarelo,Weverton Pereira da Silva,21.0,Goleiro,90+3,,,,,,
11028,6852,35,Palmeiras,Amarelo,Victor Luis,26.0,Zagueiro,65,,,,,,
11029,6852,35,Fluminense,Amarelo,Nino,33.0,Zagueiro,90+3,,,,,,
11030,6852,35,Fluminense,Amarelo,Rodrigo Junior Paula Silva,26.0,Zagueiro,44,,,,,,
11031,6852,35,Palmeiras,Amarelo,Willian Gomes de Siqueira,29.0,Meio-campo,72,,,,,,
11032,6852,35,Palmeiras,Amarelo,Hyoran,28.0,Meio-campo,42,,,,,,
11033,6853,35,Santos,Vermelho,Yeferson Soteldo,10.0,Atacante,90+8,,,,,,
11034,6853,35,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,55.0,Meio-campo,75,,,,,,
11035,6853,35,Santos,Amarelo,Jean Mota Oliveira de Souza,41.0,Meio-campo,90+1,,,,,,
11036,6853,35,Santos,Amarelo,Evandro Goebel,25.0,Meio-campo,60,,,,,,
11037,6853,35,Santos,Amarelo,Luan Peres Petroni,14.0,Zagueiro,36,,,,,,
11038,6853,35,Santos,Amarelo,Marcos Rogério Ricci Lopes,31.0,Zagueiro,31,,,,,,
11039,6853,35,Santos,Vermelho,Marcos Rogério Ricci Lopes,31.0,Zagueiro,90+9,,,,,,
11040,6853,35,Fortaleza,Amarelo,Felipe,15.0,Meio-campo,27,,,,,,
11041,6853,35,Santos,Amarelo,Yeferson Soteldo,10.0,Atacante,63,,,,,,
11042,6853,35,Santos,Amarelo,Lucas Veríssimo,28.0,Zagueiro,47,,,,,,
11043,6853,35,Santos,Amarelo,Derlis González,17.0,Atacante,35,,,,,,
11044,6853,35,Santos,Amarelo,Eduardo Sasha,27.0,Atacante,8,,,,,,
11045,6854,35,Sao Paulo,Amarelo,Luan Vinícius da Silva Santos,13.0,Meio-campo,77,,,,,,
11046,6854,35,Sao Paulo,Amarelo,Juanfran,20.0,Zagueiro,53,,,,,,
11047,6854,35,Vasco,Amarelo,Raul,31.0,Meio-campo,89,,,,,,
11048,6854,35,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,6.0,Zagueiro,54,,,,,,
11049,6854,35,Sao Paulo,Amarelo,Danilo Neves,28.0,Meio-campo,41,,,,,,
11050,6854,35,Vasco,Amarelo,Marcos Antônio Candido Ferreira Júnior,19.0,Meio-campo,44,,,,,,
11051,6855,35,CSA,Amarelo,João Vitor Lima Gomes,7.0,Meio-campo,74,,,,,,
11052,6855,35,CSA,Amarelo,Jordi,12.0,Goleiro,30,,,,,,
11053,6855,35,CSA,Amarelo,Jonatan Gómez,29.0,Meio-campo,57,,,,,,
11054,6855,35,CSA,Amarelo,Euller,16.0,Meio-campo,24,,,,,,
11055,6856,36,Botafogo-RJ,Amarelo,Joel Carli,3.0,Zagueiro,57,,,,,,
11056,6856,36,Internacional,Amarelo,Edenílson Andrade dos Santos,8.0,Meio-campo,90+4,,,,,,
11057,6856,36,Internacional,Amarelo,Rodrigo Lindoso,19.0,Meio-campo,61,,,,,,
11058,6856,36,Botafogo-RJ,Amarelo,Alex Paulo Menezes Santana,10.0,Meio-campo,52,,,,,,
11059,6856,36,Internacional,Amarelo,Uendel Pereira Gonçalves,6.0,Zagueiro,90+3,,,,,,
11060,6857,36,Ceara,Amarelo,Luiz Otávio,13.0,Zagueiro,90,,,,,,
11061,6857,36,Ceara,Amarelo,Cristovam,2.0,Zagueiro,64,,,,,,
11062,6857,36,Ceara,Amarelo,Andrevaldo Santos,3.0,Zagueiro,60,,,,,,
11063,6857,36,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,28.0,Atacante,45,,,,,,
11064,6857,36,Athletico-PR,Vermelho,Vitor Hugo Naum dos Santos,28.0,Atacante,62,,,,,,
11065,6857,36,Ceara,Amarelo,João Lucas Cardoso,6.0,Zagueiro,90+1,,,,,,
11066,6857,36,Ceara,Amarelo,Mateus Gonçalves Martins,7.0,Atacante,89,,,,,,
11067,6857,36,Ceara,Amarelo,William,55.0,Meio-campo,62,,,,,,
11068,6857,36,Ceara,Amarelo,Thiago Galhardo,89.0,Atacante,35,,,,,,
11069,6857,36,Athletico-PR,Amarelo,Robson Bambu,14.0,Zagueiro,32,,,,,,
11070,6859,36,Flamengo,Amarelo,Victor Vinícius Coelho Santos,11.0,Meio-campo,55,,,,,,
11071,6859,36,Palmeiras,Amarelo,Willian Gomes de Siqueira,29.0,Atacante,82,,,,,,
11072,6859,36,Flamengo,Amarelo,Rafinha,13.0,Zagueiro,34,,,,,,
11073,6858,36,Avai,Amarelo,Wesley Soares Xavier,98.0,Meio-campo,83,,,,,,
11074,6858,36,Avai,Amarelo,Richard Franco,27.0,Meio-campo,63,,,,,,
11075,6858,36,Fluminense,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,90+2,,,,,,
11076,6858,36,Fluminense,Amarelo,Guilherme Milhomem Gusmão,28.0,Meio-campo,77,,,,,,
11077,6858,36,Fluminense,Amarelo,Nenê,77.0,Meio-campo,34,,,,,,
11078,6858,36,Avai,Amarelo,João Paulo,19.0,Atacante,76,,,,,,
11079,6858,36,Avai,Amarelo,Leonardo Moreira Morais,32.0,Zagueiro,40,,,,,,
11080,6858,36,Fluminense,Amarelo,Marcos Felipe de Freitas Monteiro,1.0,Goleiro,90+1,,,,,,
11081,6858,36,Fluminense,Amarelo,Luccas Claro,4.0,Zagueiro,61,,,,,,
11082,6860,36,Goias,Amarelo,Michael Richard Delgado de Oliveira,11.0,Meio-campo,48,,,,,,
11083,6860,36,Fortaleza,Amarelo,Kieza,86.0,Atacante,75,,,,,,
11084,6860,36,Fortaleza,Amarelo,Juan Quintero Fletcher,3.0,Zagueiro,48,,,,,,
11085,6860,36,Fortaleza,Amarelo,Marlon,28.0,Meio-campo,90+4,,,,,,
11086,6860,36,Fortaleza,Amarelo,Gabriel Dias de Oliveira,13.0,Zagueiro,64,,,,,,
11087,6861,36,Bahia,Amarelo,Ronaldo da Silva Souza,16.0,Meio-campo,45+3,,,,,,
11088,6861,36,Bahia,Vermelho,Ronaldo da Silva Souza,16.0,Meio-campo,63,,,,,,
11089,6861,36,CSA,Amarelo,Apodi,20.0,Meio-campo,29,,,,,,
11090,6861,36,Bahia,Amarelo,Artur Victor Guimarães,98.0,Atacante,90+4,,,,,,
11091,6861,36,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9.0,Atacante,18,,,,,,
11092,6861,36,CSA,Amarelo,Alan Henrique Costa,3.0,Zagueiro,62,,,,,,
11093,6861,36,CSA,Amarelo,Euller,16.0,Meio-campo,19,,,,,,
11094,6861,36,Bahia,Amarelo,Flávio Medeiros da Silva,5.0,Meio-campo,90+2,,,,,,
11095,6862,36,Atletico-MG,Amarelo,Fábio Santos,6.0,Zagueiro,74,,,,,,
11096,6862,36,Atletico-MG,Amarelo,Maicon,11.0,Atacante,45,,,,,,
11097,6862,36,Atletico-MG,Amarelo,Patric Cabral Lalau,2.0,Zagueiro,58,,,,,,
11098,6862,36,Corinthians,Amarelo,Gustavo,19.0,Atacante,65,,,,,,
11099,6863,36,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,73,,,,,,
11100,6863,36,Santos,Amarelo,Mário Sérgio Santos Costa,11.0,Atacante,37,,,,,,
11101,6863,36,Chapecoense,Amarelo,Douglas Silva Bacelar,23.0,Zagueiro,83,,,,,,
11102,6863,36,Chapecoense,Amarelo,Dalberto,29.0,Atacante,38,,,,,,
11103,6863,36,Santos,Amarelo,Evandro Goebel,25.0,Meio-campo,53,,,,,,
11104,6863,36,Chapecoense,Amarelo,Willian José de Souza,55.0,Meio-campo,89,,,,,,
11105,6863,36,Chapecoense,Amarelo,Caique Sá,22.0,Zagueiro,80,,,,,,
11106,6865,36,Vasco,Amarelo,Rossicley Pereira da Silva,7.0,Atacante,62,,,,,,
11107,6865,36,Cruzeiro,Amarelo,Fred,9.0,Atacante,90+5,,,,,,
11108,6865,36,Cruzeiro,Amarelo,Éderson,15.0,Meio-campo,45+2,,,,,,
11109,6865,36,Vasco,Amarelo,Fredy Guarín,13.0,Meio-campo,90+2,,,,,,
11110,6865,36,Vasco,Amarelo,Richard Candido Coelho,25.0,Meio-campo,45+1,,,,,,
11111,6865,36,Cruzeiro,Amarelo,Marquinhos,20.0,Meio-campo,90+4,,,,,,
11112,6866,37,Athletico-PR,Amarelo,Léo Pereira,4.0,Zagueiro,73,,,,,,
11113,6866,37,Santos,Amarelo,Diego Pituca,21.0,Meio-campo,88,,,,,,
11114,6866,37,Santos,Amarelo,Luan Peres Petroni,14.0,Zagueiro,34,,,,,,
11115,6866,37,Athletico-PR,Amarelo,Márcio Azevedo,6.0,Zagueiro,90+1,,,,,,
11116,6866,37,Santos,Amarelo,Mário Sérgio Santos Costa,11.0,Atacante,90+1,,,,,,
11117,6866,37,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,88,,,,,,
11118,6866,37,Santos,Vermelho,Luan Peres Petroni,14.0,Zagueiro,68,,,,,,
11119,6868,37,Atletico-MG,Amarelo,Patric Cabral Lalau,2.0,Zagueiro,90+1,,,,,,
11120,6868,37,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,9.0,Meio-campo,46,,,,,,
11121,6868,37,Botafogo-RJ,Amarelo,Diego Souza,7.0,Atacante,89,,,,,,
11122,6868,37,Botafogo-RJ,Amarelo,Cícero Santos,8.0,Meio-campo,38,,,,,,
11123,6867,37,Ceara,Amarelo,Fabinho,19.0,Meio-campo,37,,,,,,
11124,6867,37,Corinthians,Amarelo,Clayson Henrique da Silva Vieira,25.0,Atacante,77,,,,,,
11125,6867,37,Corinthians,Amarelo,Manoel Messias Silva Carvalho,4.0,Zagueiro,32,,,,,,
11126,6867,37,Ceara,Vermelho,Lima,45.0,Meio-campo,70,,,,,,
11127,6867,37,Ceara,Amarelo,João Lucas Cardoso,6.0,Zagueiro,83,,,,,,
11128,6867,37,Ceara,Amarelo,Lima,45.0,Meio-campo,18,,,,,,
11129,6867,37,Corinthians,Amarelo,Carlos Augusto Zopolato Neves,6.0,Zagueiro,40,,,,,,
11130,6867,37,Corinthians,Amarelo,Gabriel Girotto Franco,5.0,Meio-campo,20,,,,,,
11131,6869,37,Chapecoense,Amarelo,Gustavo Campanharo,10.0,Meio-campo,15,,,,,,
11132,6869,37,CSA,Amarelo,João Vitor Lima Gomes,7.0,Meio-campo,3,,,,,,
11133,6869,37,CSA,Amarelo,Jean Cléber,15.0,Meio-campo,37,,,,,,
11134,6869,37,CSA,Vermelho,João Vitor Lima Gomes,7.0,Meio-campo,55,,,,,,
11135,6870,37,Fluminense,Amarelo,Yony González,11.0,Meio-campo,54,,,,,,
11136,6870,37,Fluminense,Vermelho,Douglas Moreira,15.0,Meio-campo,77,,,,,,
11137,6870,37,Fluminense,Amarelo,Douglas Moreira,15.0,Meio-campo,70,,,,,,
11138,6870,37,Fortaleza,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,48,,,,,,
11139,6870,37,Fortaleza,Vermelho,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,70,,,,,,
11140,6871,37,Sao Paulo,Amarelo,Bruno Alves,3.0,Zagueiro,36,,,,,,
11141,6871,37,Sao Paulo,Amarelo,Danilo Neves,28.0,Meio-campo,12,,,,,,
11142,6871,37,Internacional,Amarelo,Víctor Cuesta,15.0,Zagueiro,72,,,,,,
11143,6871,37,Internacional,Amarelo,Rodrigo Lindoso,19.0,Meio-campo,26,,,,,,
11144,6871,37,Sao Paulo,Amarelo,Vitor Bueno,12.0,Meio-campo,18,,,,,,
11145,6871,37,Internacional,Amarelo,Uendel Pereira Gonçalves,6.0,Zagueiro,90,,,,,,
11146,6871,37,Internacional,Amarelo,Rafael Sóbis,23.0,Atacante,43,,,,,,
11147,6872,37,Cruzeiro,Vermelho,Egídio de Araújo Pereira Júnior,6.0,Zagueiro,90+2,,,,,,
11148,6872,37,Cruzeiro,Amarelo,Edílson Mendes Guimarães,2.0,Zagueiro,45+2,,,,,,
11149,6872,37,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,6.0,Zagueiro,33,,,,,,
11150,6872,37,Cruzeiro,Amarelo,Carlos de Menezes Júnior,14.0,Zagueiro,84,,,,,,
11151,6872,37,Cruzeiro,Amarelo,Ariel Cabral,5.0,Meio-campo,38,,,,,,
11152,6873,37,Palmeiras,Amarelo,Weverton Pereira da Silva,21.0,Goleiro,66,,,,,,
11153,6873,37,Palmeiras,Amarelo,Edu Dracena,3.0,Zagueiro,29,,,,,,
11154,6873,37,Goias,Amarelo,Rafael Diniz Alves e Silva,17.0,Atacante,52,,,,,,
11155,6873,37,Palmeiras,Amarelo,Matheus Fernandes,35.0,Meio-campo,77,,,,,,
11156,6873,37,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,53,,,,,,
11157,6873,37,Palmeiras,Amarelo,Diogo Barbosa,6.0,Zagueiro,26,,,,,,
11158,6874,37,Vasco,Vermelho,Ricardo Graça,36.0,Zagueiro,42,,,,,,
11159,6874,37,Bahia,Amarelo,Arthur Caike do Nascimento Cruz,77.0,Atacante,80,,,,,,
11160,6874,37,Vasco,Amarelo,Fellipe Bastos,6.0,Meio-campo,89,,,,,,
11161,6874,37,Bahia,Vermelho,Arthur Caike do Nascimento Cruz,77.0,Atacante,82,,,,,,
11162,6874,37,Bahia,Amarelo,Douglas Friedrich,1.0,Goleiro,90+1,,,,,,
11163,6874,37,Bahia,Amarelo,Flávio Medeiros da Silva,5.0,Meio-campo,71,,,,,,
11164,6874,37,Vasco,Amarelo,Richard Candido Coelho,25.0,Meio-campo,42,,,,,,
11165,6875,37,Avai,Amarelo,Lourenço,97.0,Zagueiro,74,,,,,,
11166,6876,38,Fluminense,Amarelo,Igor Julião,21.0,Zagueiro,90+6,,,,,,
11167,6876,38,Fluminense,Amarelo,Nenê,77.0,Meio-campo,34,,,,,,
11168,6876,38,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,26.0,Zagueiro,66,,,,,,
11169,6876,38,Fluminense,Amarelo,Francisco Evanilson de Lima Barbosa,17.0,Atacante,45+5,,,,,,
11170,6878,38,Ceara,Amarelo,William,55.0,Meio-campo,57,,,,,,
11171,6878,38,Ceara,Amarelo,Eduardo Brock,4.0,Zagueiro,45+2,,,,,,
11172,6880,38,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,90+7,,,,,,
11173,6880,38,Internacional,Amarelo,Neilton Mestzk,17.0,Meio-campo,57,,,,,,
11174,6880,38,Atletico-MG,Amarelo,Rómulo Otero,80.0,Meio-campo,45+3,,,,,,
11175,6880,38,Internacional,Amarelo,Natanael Batista Pimenta,28.0,Zagueiro,69,,,,,,
11176,6880,38,Internacional,Amarelo,Paolo Guerrero,9.0,Atacante,47,,,,,,
11177,6879,38,CSA,Amarelo,Héctor Bustamante,18.0,Meio-campo,56,,,,,,
11178,6879,38,Sao Paulo,Amarelo,Gabriel Sara,42.0,Meio-campo,79,,,,,,
11179,6879,38,Sao Paulo,Vermelho,Hélio Junio Nunes de Castro,11.0,Atacante,48,,,,,,
11180,6879,38,Sao Paulo,Amarelo,Léo Pelé,16.0,Zagueiro,90,,,,,,
